loan_id,age,gender,annual_income,loan_amount,term_months,purpose,credit_score,employment_length,home_ownership,previous_defaults,dti,installment,default
5678,26,Male,66001.0,24045.0,60,home_improvement,655.0,5-10,RENT,0,12.94,400.75,1
5679,41,Female,23194.0,27553.0,36,other,749.0,5-10,OTHER,0,18.26,765.36,0
5680,52,Male,91920.0,25212.0,60,car,729.0,5-10,MORTGAGE,0,30.84,420.2,1
5681,55,Female,33195.0,19603.0,60,education,850.0,3-5,OTHER,0,8.58,326.72,0
5682,35,Female,56996.0,21712.0,60,debt_consolidation,600.0,3-5,RENT,0,13.84,361.87,1
5683,25,Female,85598.0,10297.0,24,debt_consolidation,743.0,5-10,OTHER,2,33.26,429.04,0
5684,66,Female,17963.0,1000.0,24,debt_consolidation,611.0,1-3,RENT,0,28.19,41.67,0
5685,70,Male,78736.0,11872.0,60,debt_consolidation,748.0,5-10,RENT,0,22.12,197.87,1
5686,68,Female,24237.0,10107.0,24,other,695.0,10+,RENT,0,23.75,421.12,0
5687,26,Male,77842.0,6499.0,24,small_business,572.0,1-3,RENT,0,29.05,270.79,1
5688,45,Female,96080.0,15446.0,24,debt_consolidation,672.0,3-5,MORTGAGE,0,18.55,643.58,0
5689,66,Female,37874.0,1000.0,36,other,778.0,5-10,RENT,0,15.64,27.78,0
5690,60,Male,33972.0,26290.0,36,small_business,681.0,5-10,OWN,1,14.51,730.28,0
5691,49,Male,62281.0,14373.0,36,car,707.0,1-3,MORTGAGE,0,14.23,399.25,0
5692,27,Male,33030.0,10553.0,24,home_improvement,734.0,5-10,RENT,1,30.17,439.71,1
5693,60,Female,8000.0,12214.0,12,car,647.0,10+,MORTGAGE,0,26.58,1017.83,0
5694,33,Male,59241.0,13592.0,24,car,789.0,3-5,MORTGAGE,0,19.74,566.33,0
5695,58,Male,70054.0,5673.0,36,education,705.0,5-10,RENT,0,28.05,157.58,1
5696,38,Male,50146.0,5640.0,36,debt_consolidation,768.0,5-10,RENT,1,5.74,156.67,0
5697,22,Male,63393.0,3231.0,24,other,706.0,10+,MORTGAGE,0,6.29,134.62,1
5698,28,Female,91466.0,2226.0,24,car,686.0,3-5,MORTGAGE,0,24.66,92.75,1
5699,31,Female,49264.0,7295.0,60,education,635.0,10+,RENT,0,0.0,121.58,1
5700,53,Male,53201.0,13674.0,60,debt_consolidation,737.0,5-10,MORTGAGE,0,8.58,227.9,0
5701,74,Male,59408.0,24910.0,24,debt_consolidation,652.0,5-10,MORTGAGE,0,25.09,1037.92,0
5702,58,Male,50581.0,1000.0,36,other,652.0,1-3,OTHER,0,31.23,27.78,0
5703,68,Male,50589.0,23239.0,36,car,525.0,3-5,MORTGAGE,0,16.25,645.53,0
5704,47,Female,111258.0,1000.0,12,debt_consolidation,617.0,1-3,RENT,0,20.85,83.33,1
5705,40,Male,63772.0,15868.0,60,debt_consolidation,630.0,5-10,RENT,0,30.82,264.47,1
5706,32,Male,51096.0,1346.0,12,home_improvement,675.0,10+,MORTGAGE,0,24.43,112.17,0
5707,63,Female,101529.0,3619.0,24,education,721.0,3-5,RENT,1,19.34,150.79,0
5708,51,Female,92562.0,17847.0,24,debt_consolidation,639.0,1-3,MORTGAGE,0,13.65,743.62,1
5709,47,Male,78728.0,17744.0,60,other,639.0,3-5,RENT,1,4.55,295.73,0
5710,52,Male,41709.0,21741.0,60,debt_consolidation,779.0,5-10,OWN,1,25.0,362.35,0
5711,30,Male,141971.0,6616.0,36,debt_consolidation,744.0,5-10,MORTGAGE,1,17.66,183.78,1
5712,23,Female,13027.0,23970.0,36,car,662.0,5-10,RENT,0,19.78,665.83,0
5713,65,Female,8000.0,29070.0,24,education,646.0,10+,MORTGAGE,1,19.68,1211.25,1
5714,47,Male,71487.0,17098.0,60,education,603.0,10+,MORTGAGE,1,7.83,284.97,1
5715,55,Male,49293.0,1000.0,12,home_improvement,710.0,1-3,RENT,0,7.96,83.33,0
5716,51,Female,8000.0,1000.0,12,car,785.0,5-10,OTHER,0,12.73,83.33,0
5717,35,Female,55776.0,16377.0,60,debt_consolidation,647.0,3-5,RENT,1,27.8,272.95,0
5718,36,Female,62366.0,9850.0,60,car,689.0,3-5,OTHER,0,11.14,164.17,0
5719,33,Male,54952.0,6039.0,36,debt_consolidation,708.0,3-5,RENT,0,23.23,167.75,0
5720,69,Male,69067.0,13496.0,36,other,634.0,5-10,MORTGAGE,0,4.24,374.89,0
5721,55,Male,45907.0,11778.0,60,car,603.0,3-5,RENT,0,11.67,196.3,0
5722,72,Male,55841.0,13557.0,60,car,592.0,10+,OTHER,0,23.28,225.95,1
5723,31,Female,99244.0,7076.0,60,debt_consolidation,765.0,3-5,OWN,0,12.65,117.93,0
5724,41,Male,88765.0,32816.0,24,home_improvement,659.0,1-3,OWN,1,24.99,1367.33,0
5725,71,Male,53741.0,5214.0,60,education,759.0,5-10,MORTGAGE,0,23.24,86.9,0
5726,74,Female,76447.0,12577.0,12,debt_consolidation,693.0,5-10,RENT,0,9.86,1048.08,0
5727,31,Male,86209.0,1000.0,36,debt_consolidation,815.0,3-5,RENT,0,15.9,27.78,0
5728,50,Female,31873.0,4592.0,24,debt_consolidation,589.0,1-3,MORTGAGE,0,11.87,191.33,0
5729,68,Male,69913.0,3287.0,12,education,750.0,5-10,RENT,0,21.03,273.92,1
5730,73,Female,64690.0,10157.0,36,other,658.0,3-5,RENT,2,14.62,282.14,0
5731,55,Male,79729.0,12760.0,12,home_improvement,574.0,10+,RENT,1,28.02,1063.33,1
5732,42,Female,31681.0,11203.0,12,education,642.0,5-10,RENT,0,20.46,933.58,0
5733,58,Male,58974.0,10077.0,12,debt_consolidation,489.0,3-5,MORTGAGE,0,18.15,839.75,0
5734,51,Male,37370.0,16928.0,60,home_improvement,555.0,10+,MORTGAGE,0,19.34,282.13,0
5735,34,Female,69961.0,17619.0,12,debt_consolidation,726.0,3-5,MORTGAGE,0,17.98,1468.25,0
5736,44,Male,35244.0,1000.0,24,small_business,675.0,3-5,RENT,1,9.77,41.67,0
5737,70,Male,43641.0,24519.0,36,small_business,720.0,5-10,RENT,0,26.47,681.08,1
5738,69,Female,63679.0,17351.0,60,debt_consolidation,704.0,3-5,RENT,0,18.1,289.18,0
5739,52,Female,31793.0,1000.0,36,debt_consolidation,678.0,3-5,RENT,0,23.14,27.78,0
5740,56,Male,11526.0,23088.0,60,home_improvement,747.0,3-5,RENT,1,8.64,384.8,0
5741,52,Male,91175.0,24177.0,24,small_business,582.0,10+,RENT,1,21.46,1007.38,0
5742,35,Male,40698.0,1000.0,36,education,748.0,1-3,RENT,0,4.63,27.78,0
5743,63,Male,18007.0,12190.0,60,small_business,666.0,3-5,RENT,0,14.77,203.17,0
5744,55,Female,26741.0,17374.0,36,debt_consolidation,684.0,1-3,RENT,1,23.54,482.61,0
5745,23,Female,57007.0,24628.0,24,debt_consolidation,779.0,3-5,RENT,1,29.11,1026.17,0
5746,36,Male,107312.0,19423.0,36,debt_consolidation,580.0,1-3,MORTGAGE,2,0.0,539.53,0
5747,25,Female,55809.0,9932.0,60,car,722.0,1-3,MORTGAGE,0,27.9,165.53,0
5748,41,Female,77486.0,5257.0,60,car,607.0,10+,RENT,0,21.89,87.62,0
5749,30,Female,48474.0,1693.0,24,debt_consolidation,779.0,5-10,RENT,0,18.79,70.54,1
5750,39,Male,65576.0,6646.0,24,small_business,808.0,1-3,RENT,0,9.66,276.92,1
5751,45,Male,53799.0,19840.0,60,debt_consolidation,729.0,3-5,MORTGAGE,0,15.83,330.67,1
5752,24,Female,77103.0,23289.0,24,education,750.0,10+,MORTGAGE,0,15.57,970.38,0
5753,49,Male,26023.0,11605.0,36,education,534.0,10+,RENT,0,11.18,322.36,0
5754,39,Male,62256.0,24868.0,24,education,635.0,5-10,MORTGAGE,0,17.86,1036.17,0
5755,63,Male,64611.0,18670.0,12,home_improvement,680.0,1-3,MORTGAGE,0,7.28,1555.83,0
5756,22,Male,71877.0,37753.0,60,debt_consolidation,704.0,3-5,MORTGAGE,0,17.06,629.22,0
5757,30,Male,19626.0,1000.0,60,home_improvement,647.0,5-10,MORTGAGE,0,25.65,16.67,0
5758,63,Female,45721.0,13033.0,36,home_improvement,647.0,5-10,OTHER,0,15.48,362.03,1
5759,45,Male,78030.0,16910.0,24,debt_consolidation,627.0,5-10,MORTGAGE,0,18.76,704.58,1
5760,40,Male,66775.0,31628.0,60,other,682.0,3-5,RENT,0,24.13,527.13,1
5761,68,Female,112015.0,1907.0,24,home_improvement,617.0,1-3,OWN,1,21.24,79.46,1
5762,39,Male,44119.0,6306.0,36,debt_consolidation,544.0,1-3,RENT,0,13.06,175.17,1
5763,43,Male,8000.0,15495.0,24,other,483.0,10+,RENT,1,24.86,645.62,1
5764,44,Female,46010.0,3991.0,36,home_improvement,715.0,10+,MORTGAGE,0,21.09,110.86,0
5765,31,Male,8000.0,12763.0,36,other,687.0,10+,RENT,0,39.07,354.53,0
5766,66,Female,81064.0,1000.0,60,debt_consolidation,679.0,3-5,OWN,1,18.27,16.67,0
5767,54,Female,59905.0,25757.0,60,debt_consolidation,748.0,10+,RENT,0,16.29,429.28,0
5768,48,Male,71949.0,30112.0,36,small_business,570.0,10+,RENT,0,17.63,836.44,0
5769,25,Male,76728.0,30438.0,24,home_improvement,670.0,3-5,OWN,0,22.45,1268.25,0
5770,25,Female,91198.0,16379.0,24,other,780.0,1-3,OWN,0,19.01,682.46,0
5771,71,Male,8000.0,16577.0,24,home_improvement,653.0,5-10,OTHER,1,15.13,690.71,0
5772,41,Female,8000.0,14890.0,60,debt_consolidation,665.0,5-10,RENT,0,15.07,248.17,0
5773,32,Female,37338.0,22749.0,24,other,749.0,10+,RENT,0,27.07,947.88,0
5774,70,Male,50883.0,26352.0,12,education,662.0,1-3,OTHER,0,15.65,2196.0,1
5775,24,Male,65987.0,21420.0,36,debt_consolidation,553.0,3-5,MORTGAGE,0,20.46,595.0,0
5776,74,Male,63744.0,17183.0,12,home_improvement,670.0,<1,OWN,0,38.97,1431.92,0
5777,69,Male,65269.0,21349.0,60,debt_consolidation,633.0,1-3,RENT,0,15.56,355.82,1
5778,62,Female,13109.0,14905.0,36,debt_consolidation,593.0,3-5,MORTGAGE,1,20.97,414.03,0
5779,40,Female,36156.0,2928.0,24,other,775.0,1-3,MORTGAGE,0,13.31,122.0,1
5780,58,Female,50327.0,9676.0,36,other,694.0,10+,RENT,0,25.18,268.78,0
5781,45,Male,55479.0,16917.0,60,small_business,748.0,1-3,MORTGAGE,0,7.47,281.95,0
5782,34,Female,44987.0,7167.0,60,other,572.0,3-5,RENT,0,4.41,119.45,0
5783,31,Female,67630.0,6542.0,60,debt_consolidation,657.0,10+,RENT,0,19.33,109.03,1
5784,52,Female,25763.0,20564.0,12,debt_consolidation,744.0,1-3,OWN,0,12.98,1713.67,0
5785,31,Male,45522.0,21124.0,12,debt_consolidation,713.0,5-10,OWN,0,11.09,1760.33,0
5786,38,Female,75089.0,17661.0,36,education,767.0,10+,RENT,0,20.54,490.58,0
5787,47,Female,66134.0,10520.0,36,other,648.0,3-5,OWN,1,5.75,292.22,0
5788,74,Male,48799.0,11961.0,24,home_improvement,688.0,1-3,RENT,0,34.53,498.38,1
5789,38,Female,49480.0,21300.0,60,education,694.0,10+,RENT,0,17.23,355.0,0
5790,43,Male,45718.0,6885.0,60,education,700.0,1-3,MORTGAGE,1,15.48,114.75,1
5791,31,Male,49949.0,1906.0,36,debt_consolidation,687.0,3-5,MORTGAGE,0,13.04,52.94,1
5792,41,Female,44886.0,19565.0,24,debt_consolidation,650.0,10+,MORTGAGE,0,22.66,815.21,0
5793,64,Male,49068.0,13925.0,24,debt_consolidation,735.0,1-3,MORTGAGE,1,4.52,580.21,0
5794,25,Female,68871.0,26765.0,36,car,726.0,1-3,OWN,0,18.99,743.47,0
5795,43,Female,68245.0,5413.0,60,debt_consolidation,697.0,3-5,OWN,0,25.46,90.22,0
5796,61,Male,20612.0,24672.0,60,car,630.0,3-5,MORTGAGE,1,26.86,411.2,0
5797,45,Male,113753.0,9746.0,36,other,660.0,5-10,RENT,2,29.63,270.72,0
5798,61,Female,43705.0,22039.0,36,home_improvement,572.0,3-5,RENT,0,20.12,612.19,1
5799,74,Female,74066.0,3404.0,36,other,647.0,5-10,RENT,0,15.36,94.56,0
5800,30,Female,27850.0,1000.0,12,home_improvement,682.0,5-10,RENT,0,20.24,83.33,1
5801,42,Female,103880.0,18158.0,36,debt_consolidation,747.0,5-10,OTHER,0,20.14,504.39,1
5802,39,Male,76146.0,12523.0,60,home_improvement,635.0,3-5,RENT,1,26.39,208.72,0
5803,21,Male,71474.0,16434.0,36,debt_consolidation,648.0,1-3,MORTGAGE,0,37.02,456.5,1
5804,27,Female,54633.0,6220.0,12,debt_consolidation,745.0,1-3,MORTGAGE,0,32.11,518.33,1
5805,24,Male,8000.0,17953.0,36,debt_consolidation,767.0,3-5,MORTGAGE,0,11.66,498.69,0
5806,21,Male,109885.0,26465.0,60,small_business,665.0,5-10,RENT,0,12.68,441.08,0
5807,35,Female,85611.0,24870.0,36,other,725.0,5-10,MORTGAGE,1,34.71,690.83,0
5808,60,Female,50356.0,8927.0,60,home_improvement,621.0,5-10,OTHER,0,11.53,148.78,1
5809,32,Female,74358.0,3694.0,24,debt_consolidation,693.0,5-10,MORTGAGE,1,20.64,153.92,0
5810,42,Male,20682.0,14972.0,36,small_business,678.0,<1,MORTGAGE,0,35.22,415.89,0
5811,42,Female,8000.0,22627.0,60,other,605.0,1-3,MORTGAGE,0,23.6,377.12,0
5812,70,Female,60493.0,1000.0,36,debt_consolidation,702.0,5-10,RENT,1,11.28,27.78,0
5813,67,Female,36074.0,20485.0,60,debt_consolidation,648.0,1-3,OWN,0,22.65,341.42,0
5814,37,Female,45522.0,33093.0,12,debt_consolidation,802.0,1-3,MORTGAGE,0,14.39,2757.75,1
5815,49,Male,58419.0,20757.0,24,other,637.0,5-10,RENT,0,0.0,864.88,0
5816,66,Female,24382.0,1000.0,24,home_improvement,562.0,10+,RENT,0,19.08,41.67,0
5817,34,Female,57594.0,4805.0,60,car,685.0,1-3,RENT,0,29.84,80.08,1
5818,70,Male,26876.0,8790.0,60,debt_consolidation,730.0,5-10,MORTGAGE,0,35.87,146.5,1
5819,40,Male,90374.0,13695.0,12,debt_consolidation,660.0,1-3,OTHER,0,14.84,1141.25,1
5820,70,Female,56990.0,18141.0,24,debt_consolidation,711.0,1-3,RENT,0,24.38,755.88,0
5821,68,Male,75827.0,21484.0,12,debt_consolidation,735.0,3-5,RENT,1,13.36,1790.33,1
5822,53,Male,8000.0,12314.0,36,debt_consolidation,656.0,5-10,OWN,0,15.76,342.06,1
5823,63,Male,77693.0,17304.0,24,home_improvement,850.0,5-10,MORTGAGE,0,14.62,721.0,0
5824,35,Male,104917.0,5267.0,24,car,663.0,1-3,RENT,1,18.31,219.46,1
5825,32,Male,63528.0,8646.0,36,debt_consolidation,812.0,1-3,OWN,0,8.55,240.17,0
5826,60,Male,75664.0,22965.0,60,home_improvement,747.0,10+,RENT,0,16.48,382.75,1
5827,74,Female,52857.0,19069.0,36,small_business,797.0,5-10,MORTGAGE,0,23.12,529.69,0
5828,40,Female,71259.0,20193.0,60,debt_consolidation,734.0,5-10,MORTGAGE,1,15.96,336.55,1
5829,50,Female,108035.0,5646.0,36,debt_consolidation,712.0,1-3,MORTGAGE,0,14.77,156.83,1
5830,58,Male,127388.0,14659.0,24,debt_consolidation,627.0,10+,RENT,1,21.03,610.79,1
5831,23,Female,69515.0,15768.0,36,other,650.0,1-3,OWN,0,19.13,438.0,0
5832,48,Female,29410.0,17907.0,36,debt_consolidation,615.0,1-3,MORTGAGE,0,20.49,497.42,0
5833,46,Female,78699.0,24155.0,36,debt_consolidation,706.0,3-5,RENT,1,7.63,670.97,1
5834,50,Male,22871.0,15406.0,24,debt_consolidation,760.0,3-5,MORTGAGE,0,20.63,641.92,0
5835,33,Male,41267.0,29313.0,24,debt_consolidation,695.0,<1,RENT,1,19.6,1221.38,1
5836,33,Female,44694.0,1000.0,60,car,726.0,5-10,RENT,0,18.1,16.67,0
5837,22,Female,121235.0,12225.0,24,other,767.0,1-3,RENT,0,18.24,509.38,1
5838,57,Female,102861.0,24291.0,60,education,641.0,1-3,RENT,0,15.86,404.85,0
5839,69,Female,96649.0,8282.0,24,debt_consolidation,731.0,3-5,OWN,0,10.06,345.08,0
5840,58,Male,84623.0,22504.0,60,car,771.0,<1,RENT,0,8.18,375.07,0
5841,22,Female,32748.0,15881.0,60,car,745.0,1-3,MORTGAGE,0,19.3,264.68,0
5842,56,Male,67087.0,32084.0,60,debt_consolidation,786.0,3-5,RENT,0,14.67,534.73,0
5843,74,Female,115138.0,13639.0,36,home_improvement,771.0,5-10,MORTGAGE,0,14.55,378.86,0
5844,46,Female,73426.0,13748.0,36,debt_consolidation,617.0,5-10,MORTGAGE,0,22.79,381.89,1
5845,31,Female,90904.0,31211.0,24,debt_consolidation,654.0,1-3,RENT,1,12.73,1300.46,1
5846,28,Male,11705.0,11747.0,12,debt_consolidation,716.0,3-5,OWN,0,18.27,978.92,0
5847,64,Male,81656.0,24506.0,12,debt_consolidation,688.0,10+,OWN,0,10.62,2042.17,1
5848,60,Female,28370.0,17768.0,36,other,527.0,3-5,RENT,1,12.17,493.56,0
5849,63,Female,53373.0,24785.0,60,debt_consolidation,513.0,5-10,OWN,0,18.01,413.08,0
5850,42,Female,102661.0,11858.0,24,home_improvement,540.0,1-3,RENT,0,21.57,494.08,0
5851,40,Male,70415.0,14041.0,36,debt_consolidation,747.0,5-10,RENT,0,14.56,390.03,0
5852,28,Male,84450.0,11692.0,36,debt_consolidation,707.0,10+,RENT,0,15.34,324.78,0
5853,49,Female,54451.0,1000.0,24,debt_consolidation,661.0,10+,OTHER,0,22.24,41.67,0
5854,60,Female,8000.0,12614.0,12,debt_consolidation,639.0,10+,MORTGAGE,1,16.73,1051.17,0
5855,46,Female,31942.0,43818.0,24,small_business,738.0,3-5,MORTGAGE,0,13.0,1825.75,1
5856,50,Male,80407.0,8409.0,60,other,727.0,1-3,RENT,1,7.41,140.15,1
5857,37,Female,70041.0,16314.0,60,home_improvement,573.0,10+,RENT,0,11.34,271.9,0
5858,40,Male,109873.0,25720.0,24,education,614.0,5-10,RENT,0,23.26,1071.67,1
5859,72,Female,63798.0,19694.0,60,home_improvement,655.0,3-5,RENT,1,11.61,328.23,1
5860,36,Female,33216.0,14302.0,60,home_improvement,644.0,<1,RENT,0,5.94,238.37,1
5861,66,Male,59225.0,6952.0,36,home_improvement,659.0,3-5,OTHER,0,18.47,193.11,1
5862,63,Male,89935.0,27981.0,12,education,637.0,1-3,OWN,0,22.81,2331.75,1
5863,27,Female,8000.0,24978.0,60,other,624.0,3-5,RENT,1,1.67,416.3,0
5864,36,Female,70369.0,27767.0,24,small_business,707.0,10+,RENT,0,7.69,1156.96,0
5865,65,Male,22185.0,26867.0,60,other,702.0,3-5,RENT,0,24.28,447.78,0
5866,67,Male,64881.0,2152.0,36,car,541.0,3-5,MORTGAGE,0,16.3,59.78,0
5867,68,Female,81793.0,11834.0,24,education,634.0,5-10,MORTGAGE,0,12.93,493.08,1
5868,47,Female,76556.0,17799.0,36,car,548.0,3-5,RENT,0,22.5,494.42,1
5869,73,Male,100212.0,6439.0,60,small_business,788.0,5-10,OWN,0,24.99,107.32,0
5870,43,Female,67522.0,9329.0,36,small_business,679.0,1-3,RENT,0,14.36,259.14,0
5871,44,Male,75407.0,20765.0,60,small_business,653.0,1-3,MORTGAGE,0,14.56,346.08,0
5872,29,Male,76457.0,20394.0,36,debt_consolidation,710.0,5-10,OTHER,0,20.17,566.5,0
5873,55,Male,30908.0,30848.0,60,debt_consolidation,756.0,1-3,OTHER,0,15.91,514.13,1
5874,71,Female,56176.0,8509.0,24,car,547.0,1-3,MORTGAGE,0,0.0,354.54,0
5875,40,Male,8000.0,6630.0,60,home_improvement,621.0,3-5,RENT,0,20.19,110.5,1
5876,57,Female,71306.0,33883.0,60,small_business,680.0,1-3,OTHER,0,9.07,564.72,0
5877,62,Male,8000.0,12788.0,36,debt_consolidation,597.0,10+,MORTGAGE,0,6.93,355.22,0
5878,37,Female,85473.0,1000.0,24,other,633.0,1-3,OWN,0,8.37,41.67,0
5879,67,Female,109599.0,18597.0,36,small_business,555.0,10+,OTHER,0,26.13,516.58,0
5880,51,Female,74962.0,5325.0,36,debt_consolidation,616.0,10+,RENT,0,27.19,147.92,0
5881,28,Female,79592.0,11524.0,36,car,623.0,3-5,RENT,0,16.94,320.11,1
5882,35,Female,96146.0,2241.0,60,debt_consolidation,794.0,3-5,RENT,0,13.87,37.35,0
5883,51,Female,46955.0,25003.0,24,debt_consolidation,724.0,3-5,OTHER,1,15.9,1041.79,0
5884,73,Male,21825.0,18674.0,12,other,585.0,5-10,MORTGAGE,0,36.86,1556.17,1
5885,50,Male,57420.0,3393.0,36,education,642.0,3-5,RENT,0,24.33,94.25,1
5886,66,Female,37112.0,16785.0,24,debt_consolidation,702.0,3-5,RENT,0,22.35,699.38,1
5887,40,Male,62303.0,21040.0,36,debt_consolidation,625.0,5-10,MORTGAGE,0,27.17,584.44,0
5888,59,Male,67642.0,13095.0,36,small_business,633.0,3-5,RENT,2,19.39,363.75,1
5889,73,Male,45653.0,29898.0,60,education,794.0,5-10,RENT,0,18.07,498.3,1
5890,32,Male,38588.0,24373.0,36,small_business,594.0,3-5,OWN,0,20.93,677.03,0
5891,69,Female,8000.0,10664.0,36,home_improvement,826.0,3-5,MORTGAGE,0,33.65,296.22,0
5892,37,Male,54936.0,12960.0,12,other,593.0,3-5,OWN,0,21.26,1080.0,0
5893,62,Female,46895.0,3870.0,12,education,532.0,10+,MORTGAGE,0,31.94,322.5,1
5894,50,Female,49022.0,1000.0,36,home_improvement,794.0,3-5,MORTGAGE,0,26.68,27.78,0
5895,49,Female,81949.0,7167.0,60,car,701.0,1-3,MORTGAGE,0,17.78,119.45,1
5896,39,Male,118958.0,8675.0,36,debt_consolidation,669.0,5-10,MORTGAGE,1,32.39,240.97,0
5897,66,Male,49294.0,26938.0,36,other,707.0,3-5,MORTGAGE,1,22.0,748.28,0
5898,31,Female,71582.0,2627.0,36,debt_consolidation,579.0,5-10,MORTGAGE,1,25.92,72.97,0
5899,54,Female,67621.0,15876.0,36,car,641.0,10+,RENT,0,23.4,441.0,0
5900,70,Female,94039.0,16931.0,12,car,747.0,1-3,OTHER,1,27.25,1410.92,0
5901,27,Male,32647.0,8636.0,36,debt_consolidation,632.0,10+,MORTGAGE,0,20.48,239.89,0
5902,64,Female,31761.0,24175.0,12,debt_consolidation,631.0,1-3,OWN,0,6.36,2014.58,0
5903,54,Female,35257.0,12187.0,36,car,761.0,1-3,MORTGAGE,0,17.02,338.53,1
5904,40,Male,8000.0,9666.0,60,other,676.0,5-10,RENT,0,16.01,161.1,0
5905,70,Female,58620.0,29781.0,12,small_business,705.0,1-3,RENT,0,8.26,2481.75,0
5906,58,Female,28421.0,7422.0,36,car,580.0,10+,OWN,0,22.0,206.17,0
5907,44,Female,67535.0,22006.0,60,debt_consolidation,680.0,5-10,RENT,0,21.99,366.77,1
5908,30,Male,8000.0,9890.0,36,other,777.0,10+,RENT,0,14.31,274.72,1
5909,52,Female,58290.0,4063.0,24,home_improvement,554.0,5-10,MORTGAGE,0,2.9,169.29,0
5910,72,Female,52315.0,12026.0,36,debt_consolidation,612.0,10+,MORTGAGE,0,21.99,334.06,0
5911,35,Female,43651.0,36202.0,60,debt_consolidation,765.0,5-10,MORTGAGE,0,0.49,603.37,0
5912,57,Female,89946.0,2006.0,24,other,707.0,3-5,RENT,0,29.89,83.58,1
5913,40,Female,35862.0,8696.0,24,small_business,623.0,10+,RENT,0,23.1,362.33,1
5914,23,Female,69112.0,26062.0,36,debt_consolidation,674.0,1-3,MORTGAGE,0,20.03,723.94,0
5915,57,Female,41045.0,6542.0,24,debt_consolidation,659.0,3-5,OWN,1,11.94,272.58,0
5916,60,Male,109771.0,9583.0,60,other,523.0,5-10,RENT,0,29.92,159.72,0
5917,28,Male,55891.0,16212.0,60,debt_consolidation,684.0,3-5,RENT,0,11.36,270.2,0
5918,60,Male,80274.0,12976.0,24,home_improvement,571.0,1-3,RENT,0,24.11,540.67,0
5919,64,Male,78291.0,19580.0,36,car,699.0,3-5,RENT,0,25.33,543.89,1
5920,43,Male,94369.0,12635.0,60,debt_consolidation,569.0,10+,OTHER,0,23.55,210.58,0
5921,60,Male,64382.0,15052.0,12,debt_consolidation,740.0,5-10,RENT,0,25.4,1254.33,0
5922,31,Female,20476.0,13823.0,60,other,673.0,5-10,MORTGAGE,0,1.3,230.38,0
5923,66,Male,73289.0,7642.0,24,small_business,596.0,5-10,MORTGAGE,0,31.95,318.42,0
5924,28,Male,68314.0,1000.0,12,debt_consolidation,597.0,1-3,RENT,1,34.05,83.33,1
5925,49,Male,8000.0,32297.0,12,education,631.0,1-3,RENT,0,22.18,2691.42,1
5926,50,Female,9842.0,7544.0,24,education,673.0,5-10,RENT,0,8.46,314.33,0
5927,30,Male,81178.0,8082.0,36,debt_consolidation,658.0,1-3,RENT,0,9.82,224.5,0
5928,59,Male,102612.0,16786.0,60,car,698.0,5-10,MORTGAGE,1,15.91,279.77,0
5929,48,Male,57519.0,5690.0,24,debt_consolidation,693.0,10+,MORTGAGE,0,37.0,237.08,0
5930,69,Female,84277.0,23242.0,24,home_improvement,745.0,3-5,RENT,0,14.32,968.42,0
5931,56,Female,63275.0,17291.0,36,home_improvement,828.0,10+,RENT,0,16.65,480.31,0
5932,33,Female,61092.0,12559.0,24,home_improvement,663.0,1-3,RENT,0,15.04,523.29,1
5933,52,Male,55705.0,10503.0,24,home_improvement,668.0,1-3,RENT,0,11.3,437.62,1
5934,56,Female,62422.0,4196.0,60,debt_consolidation,707.0,3-5,RENT,0,25.51,69.93,0
5935,57,Female,71652.0,17820.0,36,debt_consolidation,625.0,5-10,OWN,0,26.41,495.0,0
5936,46,Male,47949.0,16226.0,60,car,583.0,5-10,RENT,0,16.95,270.43,0
5937,42,Male,97401.0,9186.0,24,other,623.0,3-5,RENT,2,29.67,382.75,0
5938,24,Male,29994.0,19717.0,36,small_business,678.0,3-5,OTHER,0,8.87,547.69,0
5939,51,Female,111034.0,29225.0,36,debt_consolidation,696.0,10+,OWN,0,29.32,811.81,1
5940,38,Male,53535.0,15132.0,60,debt_consolidation,820.0,5-10,OWN,1,15.27,252.2,1
5941,58,Male,58439.0,12775.0,12,debt_consolidation,566.0,10+,RENT,0,15.05,1064.58,0
5942,44,Male,41170.0,6354.0,60,small_business,698.0,1-3,RENT,0,1.39,105.9,1
5943,43,Female,72283.0,13568.0,12,other,657.0,10+,MORTGAGE,0,18.11,1130.67,0
5944,42,Female,48700.0,11225.0,60,debt_consolidation,758.0,5-10,RENT,0,35.76,187.08,0
5945,22,Female,45737.0,5581.0,12,debt_consolidation,594.0,10+,RENT,0,19.88,465.08,0
5946,51,Female,78389.0,19061.0,36,other,730.0,5-10,RENT,0,12.65,529.47,1
5947,31,Male,94835.0,17461.0,12,small_business,640.0,1-3,OWN,0,21.69,1455.08,0
5948,48,Male,28737.0,15688.0,36,education,744.0,3-5,RENT,0,12.65,435.78,0
5949,66,Male,84767.0,11740.0,24,debt_consolidation,674.0,1-3,MORTGAGE,0,17.55,489.17,1
5950,52,Female,97437.0,23293.0,36,car,736.0,1-3,MORTGAGE,0,14.75,647.03,0
5951,25,Female,8000.0,1000.0,36,debt_consolidation,703.0,10+,OWN,1,14.09,27.78,0
5952,58,Female,34618.0,1000.0,36,debt_consolidation,607.0,10+,RENT,0,11.7,27.78,0
5953,30,Male,96715.0,17029.0,12,debt_consolidation,534.0,10+,RENT,0,23.9,1419.08,0
